id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B0000CNR0J	[101, 2023, 10806, 19012, 2003, 2881, 2000, 4047, 3751, 27545, 2869, 1998, 2060, 10059, 5167, 2076, 3604, 1012, 2009, 2838, 11687, 4667, 2006, 2035, 3903, 2000, 5676, 2037, 3808, 1012, 1996, 22082, 8908, 3929, 2105, 2093, 3903, 1010, 4352, 3733, 3229, 2000, 1996, 8417, 2302, 2151, 27208, 2015, 1012, 5678, 1010, 2045, 2003, 1037, 3154, 6081, 22082, 2098, 4979, 2284, 2104, 1996, 2327, 20916, 1010, 2029, 2003, 3819, 2005, 11163, 22248, 4954, 2030, 24325, 5167, 1012, 1996, 19012, 2036, 2950, 2048, 21274, 19702, 2000, 28999, 2907, 11868, 18623, 2229, 1998, 2235, 5167, 1012, 2006, 1996, 8829, 1010, 2045, 2003, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B0000CNR0E	[101, 10449, 1037, 6742, 5576, 2005, 23277, 19839, 2571, 1011, 2489, 3604, 1010, 2023, 5495, 2553, 2003, 2881, 2000, 28805, 2039, 2000, 2416, 3300, 7368, 1012, 2007, 2049, 3730, 1998, 5744, 14834, 1010, 2009, 21312, 2008, 2130, 10059, 6953, 7208, 3961, 28150, 1012, 2169, 2431, 1997, 1996, 2553, 2950, 2048, 2898, 21274, 19702, 1010, 4346, 1037, 5851, 2907, 2005, 1996, 7208, 1012, 1996, 22082, 8908, 3929, 2105, 2093, 3903, 1010, 4352, 1996, 2553, 2000, 2330, 4257, 2005, 3947, 3238, 3229, 1012, 9854, 2459, 2011, 1020, 2011, 1015, 1011, 1015, 1013, 1018, 5282, 1010, 2023, 2553, 2003, 19275, 2013, 25634, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000142FVW	[101, 27427, 5313, 3351, 1999, 1037, 11320, 11020, 6313, 1010, 10966, 2100, 5061, 8703, 29592, 2007, 2019, 23824, 3543, 1012, 3251, 2017, 1005, 2128, 7567, 1999, 1996, 25722, 1997, 2115, 2436, 2030, 5881, 1999, 4026, 1010, 16448, 2012, 2115, 5061, 23624, 23887, 2097, 3665, 2017, 2000, 1996, 4372, 14856, 3436, 9097, 1997, 8945, 2527, 8945, 2527, 1010, 2975, 2369, 2151, 9374, 1997, 18847, 2669, 2100, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00016WV6E	[101, 2023, 4031, 11598, 2015, 12342, 1010, 9909, 3872, 1010, 1998, 3785, 2606, 1997, 2035, 6087, 1998, 4127, 1012, 2009, 2038, 1037, 7132, 5675, 2008, 2003, 2512, 1011, 29348, 2000, 1996, 21065, 1998, 3096, 1012, 2009, 7545, 2041, 1996, 3019, 11637, 1999, 2115, 2606, 1998, 2003, 2081, 2007, 10098, 1005, 1055, 8699, 1006, 3609, 3238, 1007, 21863, 2532, 1012, 10098, 21863, 2532, 2003, 3294, 7554, 1010, 4820, 2053, 29167, 2015, 1010, 12141, 1010, 2030, 20739, 22698, 1012, 2009, 15695, 2169, 2606, 11226, 2007, 3609, 1010, 23293, 25180, 10895, 1998, 6360, 14059, 2058, 1037, 2558, 1997, 1018, 1011, 1020, 3134, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00017XWJ8	[101, 6798, 2003, 1037, 17133, 24980, 2008, 13585, 1996, 1999, 5737, 20255, 5844, 6518, 1997, 15594, 2665, 6207, 3727, 1010, 1996, 9745, 2100, 23958, 1997, 27838, 21756, 4589, 15831, 1010, 1996, 14408, 17441, 3739, 1997, 23916, 5061, 24659, 1010, 1996, 2039, 26644, 24980, 1997, 18988, 6379, 2489, 8464, 1010, 1998, 1996, 7132, 3543, 1997, 3730, 2630, 14163, 6711, 1012, 2362, 1010, 2122, 3787, 3443, 1037, 17026, 11305, 2008, 11859, 6798, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0001LH6YG	[101, 10449, 2026, 7516, 2024, 14091, 1010, 1996, 7209, 3104, 6293, 2881, 2000, 29483, 19819, 2691, 28838, 29238, 8496, 1998, 25180, 10895, 12586, 2007, 2115, 3019, 3096, 4309, 1012, 2007, 2049, 2300, 18907, 5675, 1010, 2023, 9487, 4031, 2003, 2800, 1999, 2093, 13178, 1998, 2064, 2022, 2109, 9174, 2030, 1999, 9595, 2007, 1037, 2300, 1011, 2241, 3192, 2000, 6464, 5342, 2151, 4895, 25807, 2135, 6017, 2030, 1038, 16930, 4509, 2229, 2006, 2119, 2115, 2227, 1998, 2303, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00021AK4I	[101, 11130, 12555, 1005, 1055, 3968, 2102, 12509, 1010, 2007, 1037, 3872, 1997, 1015, 1012, 1021, 11472, 1010, 2001, 3107, 1999, 2807, 1012, 2023, 24980, 21979, 26380, 3964, 1997, 13008, 3148, 1010, 7222, 23804, 1010, 1998, 14032, 1010, 13711, 2098, 2011, 1996, 27150, 29254, 1997, 2665, 5572, 1998, 8994, 1012, 2009, 2003, 3811, 6749, 2005, 12217, 2224, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00021CSBG	[101, 10449, 1996, 6583, 2869, 25381, 2035, 2055, 6574, 2159, 16102, 5004, 13178, 1010, 2881, 2000, 16270, 4221, 7780, 1998, 23408, 11045, 4792, 1012, 2122, 14408, 17441, 6829, 2015, 3444, 1996, 2168, 16762, 1010, 13675, 19500, 1011, 13070, 5675, 2004, 6583, 2869, 2309, 2159, 16102, 15568, 1010, 2085, 1999, 6669, 10349, 3609, 14930, 1012, 3251, 6247, 14258, 2030, 19803, 2362, 1010, 2122, 6829, 2159, 16102, 15568, 3499, 2005, 1037, 11591, 4646, 2030, 2064, 2022, 21323, 2005, 1037, 8478, 2135, 6918, 2298, 1012, 5678, 1010, 2122, 9898, 2159, 16102, 15568, 2064, 2022, 29483, 12550, 4954, 2030, 4318, 1010, 5378, 10866, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000225ZL0	[101, 4840, 3888, 15719, 2003, 19788, 2007, 15775, 5302, 4328, 2571, 14817, 2005, 2049, 23674, 5144, 1010, 3123, 1998, 20920, 2000, 3073, 4335, 2005, 4318, 13864, 1010, 1998, 5572, 3392, 2000, 6464, 11027, 1038, 16930, 4509, 2229, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00027DMSI	[101, 2045, 2024, 14748, 13864, 2443, 1999, 1037, 3482, 1997, 11330, 3111, 13268, 13864, 1012, 2122, 13864, 2024, 2881, 2000, 2022, 4162, 2006, 1996, 6130, 1998, 2090, 1996, 2159, 1010, 14126, 3210, 1998, 23277, 28562, 2008, 2024, 2719, 2349, 2000, 13268, 11423, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0002DUSR0	[101, 25292, 3597, 1011, 21500, 30108, 11756, 2686, 2869, 2024, 2881, 2000, 3073, 1037, 6625, 8745, 2090, 1996, 2502, 1998, 2117, 11756, 1010, 7694, 5372, 12139, 1998, 2035, 6777, 15370, 3778, 2006, 1996, 21122, 3258, 4101, 1012, 19275, 2013, 1037, 2569, 21500, 3430, 1010, 2122, 3730, 2597, 2545, 6464, 16888, 3778, 1998, 15012, 2090, 1996, 10393, 1012, 5678, 1010, 2027, 2713, 17663, 1011, 25202, 9754, 3514, 2000, 28384, 1998, 11052, 9496, 4371, 1996, 3096, 1012, 2007, 1996, 3754, 2000, 11598, 10818, 7216, 1010, 2122, 11756, 2686, 2869, 2024, 9378, 3085, 1998, 2064, 2022, 26513, 2005, 2195, 2706, 1012, 102, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
B0002FBOLW	[101, 2256, 7262, 5675, 1010, 2489, 1997, 11498, 10609, 2015, 1010, 2003, 25202, 2007, 3269, 1011, 2241, 12760, 2008, 28024, 1996, 5512, 1997, 3019, 3096, 5423, 9821, 1012, 2009, 6464, 9239, 2015, 1996, 2439, 5423, 9821, 1010, 7694, 1037, 2740, 3771, 3096, 8803, 1012, 5678, 1010, 2023, 6949, 11824, 1996, 3096, 2013, 4483, 12943, 17603, 24137, 2869, 1010, 20226, 2049, 24501, 18622, 10127, 1012, 3325, 1996, 10966, 2100, 14902, 1997, 2023, 11052, 9496, 6290, 1010, 2975, 2115, 3096, 3110, 20868, 6072, 2923, 17296, 5744, 1998, 12379, 1012, 5959, 1996, 2206, 12637, 1024, 2009, 8387, 1999, 1996, 7233, 1997, 1996, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B0002KS5VE	[101, 10449, 2303, 21233, 6557, 9485, 5913, 2011, 11968, 11263, 5244, 2139, 24873, 3126, 1010, 2019, 1022, 11472, 2303, 12509, 2881, 4919, 2005, 2308, 1012, 2023, 26380, 24980, 13585, 18686, 1010, 5909, 2100, 1010, 1998, 2175, 3126, 2386, 2094, 3964, 2000, 3443, 1037, 5621, 4372, 14856, 3436, 6518, 1012, 3325, 1996, 4086, 2035, 5397, 1997, 6557, 9485, 1010, 21161, 1010, 5699, 11942, 1010, 16876, 1010, 20710, 2361, 9766, 1010, 1998, 14163, 6711, 1010, 2035, 17950, 19803, 2362, 1012, 27427, 5313, 3351, 1999, 2023, 14408, 17441, 24980, 2008, 2097, 2681, 2017, 3110, 12320, 1998, 27149, 1012, 102, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]
B0002SGSNI	[101, 2859, 1043, 24472, 1005, 1055, 2844, 4748, 21471, 2918, 5435, 8908, 1996, 26462, 1997, 2115, 23624, 23887, 2096, 4346, 2019, 7812, 3192, 2005, 2859, 1043, 24472, 13774, 18749, 4226, 2869, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
