id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B0000CNR0J	[101, 1996, 10806, 19012, 18227, 3751, 27545, 2869, 1998, 2060, 10059, 5167, 2013, 1996, 22010, 1997, 3604, 2011, 5815, 11687, 4667, 2006, 2035, 3903, 1012, 1996, 22082, 3929, 4372, 6895, 21769, 2015, 2093, 3903, 1010, 4346, 3733, 3229, 2000, 1996, 8417, 2302, 27208, 1012, 1037, 3154, 1010, 6081, 1010, 22082, 2098, 4979, 2104, 1996, 2327, 20916, 27152, 2015, 4954, 2030, 24325, 5167, 1010, 2096, 2048, 21274, 19702, 5851, 11868, 18623, 2229, 1998, 2235, 5167, 1012, 1037, 2235, 8829, 14101, 5669, 4979, 4324, 6827, 5167, 2107, 2004, 24446, 12970, 1998, 2004, 8197, 6657, 1012, 1996, 4592, 2003, 1048, 102, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]
B0000CNR0E	[101, 2023, 5495, 2553, 28805, 2015, 2039, 2000, 2416, 3300, 7368, 2013, 23277, 28562, 2076, 3604, 1010, 4283, 2000, 2049, 19412, 2100, 14834, 2008, 2180, 1005, 1056, 1055, 2532, 2290, 6450, 6953, 7208, 1012, 2169, 2431, 2838, 2048, 2898, 21274, 19702, 2000, 5851, 7208, 1999, 2173, 1010, 1998, 1996, 22082, 8908, 3929, 2105, 2093, 3903, 2005, 3733, 3229, 1012, 1996, 2553, 5761, 2459, 2011, 1020, 2011, 1015, 1011, 1015, 1013, 1018, 5282, 1998, 2003, 2081, 1997, 25634, 8223, 2666, 1011, 26572, 20367, 8313, 1010, 2437, 2009, 3733, 2000, 4550, 2007, 1037, 10620, 8416, 1012, 102, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
B000142FVW	[101, 1037, 20783, 1010, 10966, 2100, 5061, 2007, 2019, 2060, 11108, 2135, 22012, 1012, 3251, 2017, 1005, 2128, 7567, 1999, 1037, 4933, 2100, 2436, 2030, 3236, 1999, 1037, 8370, 7878, 2006, 1996, 3307, 1010, 2023, 14408, 17441, 8703, 2097, 3665, 2017, 2000, 1037, 3103, 1011, 4782, 9097, 2066, 8945, 2527, 8945, 2527, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00016WV6E	[101, 11598, 2015, 1996, 3311, 1997, 2035, 2606, 6087, 1998, 4127, 2007, 1037, 11259, 1010, 2512, 1011, 29348, 5675, 1012, 1999, 25608, 2229, 12342, 1010, 2303, 1010, 1998, 14372, 5144, 2302, 4012, 25013, 1996, 3019, 2740, 1997, 1996, 21065, 2030, 3096, 1012, 11637, 1996, 5310, 1005, 1055, 3019, 11637, 2007, 1037, 2531, 1003, 7554, 1010, 3609, 3238, 21863, 2532, 5675, 2013, 10098, 1012, 10098, 21863, 2532, 2003, 2489, 2013, 2151, 29167, 2015, 1010, 12141, 1010, 2030, 20739, 22698, 1010, 12725, 1037, 5760, 1998, 3019, 4646, 1012, 15695, 2169, 2606, 9093, 2007, 1037, 6375, 6741, 102, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
B00017XWJ8	[101, 6798, 1005, 1055, 24980, 2003, 1037, 17133, 12586, 1997, 2665, 6207, 1010, 4589, 15831, 1010, 5061, 24659, 1010, 6379, 2489, 8464, 1010, 1998, 3730, 2630, 14163, 6711, 1010, 4526, 1037, 17026, 1998, 14408, 17441, 6518, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0001LH6YG	[101, 2026, 7516, 2024, 14091, 2003, 1996, 6208, 3104, 6293, 2008, 22505, 2015, 2087, 2691, 28838, 21407, 1998, 12586, 2015, 25180, 10895, 2046, 2115, 3096, 4309, 1012, 2800, 1999, 2093, 13178, 1010, 2023, 2300, 18907, 4031, 2064, 2022, 2109, 2894, 2030, 2007, 1037, 2300, 1011, 2241, 3192, 2000, 19819, 4895, 25807, 2135, 6017, 1998, 1038, 16930, 4509, 2229, 2006, 1996, 2227, 1998, 2303, 1010, 4346, 1037, 27503, 1998, 3019, 1011, 2559, 3926, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00021AK4I	[101, 3107, 1999, 2807, 1010, 11130, 12555, 1005, 1055, 3968, 2102, 12509, 1015, 1012, 1021, 11472, 2003, 1037, 27150, 24980, 2008, 13585, 1996, 23210, 1997, 13008, 3148, 1010, 7222, 23804, 1010, 1998, 14032, 2007, 1996, 11259, 3723, 1997, 2665, 5572, 1998, 8994, 1012, 7812, 2005, 12217, 4929, 1010, 2023, 6518, 2003, 2469, 2000, 2191, 1037, 9879, 8605, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00021CSBG	[101, 6583, 2869, 25381, 1005, 2035, 2055, 6574, 2159, 16102, 5004, 6829, 2015, 2024, 2881, 2000, 23408, 11045, 7780, 1998, 4792, 1012, 2122, 4310, 3609, 14930, 3749, 1996, 2168, 2146, 1011, 9879, 1010, 13675, 19500, 1011, 13070, 5675, 2004, 6583, 2869, 1005, 2309, 2159, 16102, 15568, 1010, 4352, 2005, 18601, 18724, 1999, 4646, 1012, 3251, 6247, 2362, 2030, 2894, 1010, 2122, 6829, 2015, 2064, 2022, 4162, 11591, 2030, 2328, 2039, 2005, 1037, 2062, 6918, 3466, 1012, 5678, 1010, 2035, 9898, 2159, 16102, 15568, 2064, 2022, 2109, 4954, 2030, 4318, 2005, 2794, 18601, 18724, 1012, 102, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
B000225ZL0	[101, 4840, 3888, 15719, 17445, 2229, 1996, 2373, 1997, 15775, 5302, 4328, 2571, 1010, 3123, 1010, 1998, 20920, 2000, 3443, 1037, 2053, 9496, 12227, 1998, 16684, 3096, 16302, 5576, 1012, 1996, 15775, 5302, 4328, 2571, 14817, 5475, 2015, 1998, 9483, 2229, 1996, 3096, 1010, 2096, 1996, 3123, 1998, 20920, 2147, 2362, 2000, 28384, 1998, 11052, 9496, 4371, 4318, 13864, 1012, 5564, 1010, 1996, 5572, 3392, 3514, 7126, 2000, 3154, 2039, 2151, 1038, 16930, 4509, 2229, 1998, 2681, 3096, 2559, 7965, 1998, 23751, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00027DMSI	[101, 14748, 11330, 3111, 13268, 13864, 3073, 1037, 4248, 1998, 3733, 5576, 2000, 5547, 1996, 3311, 1997, 3210, 1998, 23277, 28562, 2006, 1996, 6130, 1998, 2090, 1996, 2159, 1010, 4719, 2083, 1037, 3722, 1998, 29321, 4646, 2832, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0002DUSR0	[101, 25292, 3597, 1011, 21500, 11756, 2686, 2869, 3073, 6625, 8745, 2090, 1996, 2502, 1998, 2117, 10393, 1010, 7694, 5372, 12139, 1998, 8161, 3778, 2006, 1996, 21122, 3258, 4101, 1012, 2122, 3730, 1010, 21500, 1011, 2066, 2597, 2545, 16888, 3778, 1998, 15012, 2090, 10393, 1010, 2096, 8287, 17663, 1011, 25202, 9754, 3514, 2000, 28384, 1998, 11052, 9496, 4371, 1996, 3096, 1012, 2007, 2037, 9378, 3085, 1998, 2128, 10383, 3468, 2640, 1010, 25292, 3597, 1011, 21500, 11756, 2686, 2869, 2064, 2393, 2191, 6007, 2062, 6625, 2005, 2706, 2006, 2203, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0002FBOLW	[101, 2023, 9525, 1010, 11498, 10609, 1011, 2489, 5675, 17445, 2229, 1996, 2373, 1997, 3269, 1011, 5173, 12760, 2000, 23150, 1996, 3252, 1997, 3019, 3096, 5423, 9821, 1010, 16487, 1996, 3096, 1005, 1055, 8803, 3853, 1998, 8650, 2009, 2013, 4483, 6911, 5668, 1012, 1996, 6949, 3727, 1996, 3096, 3110, 3730, 1998, 10514, 9397, 2571, 1010, 2007, 6666, 2164, 26296, 1996, 3096, 2044, 13441, 2107, 2004, 12702, 4063, 2863, 10024, 10992, 1998, 23038, 1999, 14098, 2000, 4652, 2139, 10536, 7265, 3508, 1012, 1996, 2512, 1011, 26484, 1010, 4089, 9063, 5675, 5836, 1037, 16719, 2974, 2008, 4520, 2009, 102, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
B0002KS5VE	[101, 11968, 11263, 5244, 2139, 24873, 3126, 1005, 1055, 2303, 21233, 6557, 9485, 5913, 2303, 12509, 2005, 2308, 2003, 1037, 4086, 1998, 5909, 2100, 24980, 2008, 19566, 1996, 11305, 1997, 6557, 9485, 1012, 2327, 3964, 1997, 21161, 1010, 5699, 11942, 1010, 1998, 16876, 3073, 1037, 18378, 1998, 7036, 3098, 1010, 2096, 2690, 3964, 1997, 20710, 2361, 9766, 1998, 14163, 6711, 5587, 1037, 3543, 1997, 2061, 21850, 10074, 3370, 1012, 2023, 24980, 2003, 3819, 2005, 2308, 2040, 2215, 2000, 27427, 5313, 3351, 1999, 1037, 1059, 14341, 19570, 2389, 1998, 27149, 6518, 2008, 2097, 102, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
B0002SGSNI	[101, 2859, 1043, 24472, 1005, 1055, 2844, 4748, 21471, 2918, 5435, 7126, 7949, 1996, 26462, 1997, 2115, 23624, 23887, 2011, 4346, 1037, 25634, 3192, 2005, 2859, 1043, 24472, 13774, 18749, 4226, 2869, 1010, 4525, 1999, 1037, 2936, 1011, 9879, 1998, 2062, 17026, 3926, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
